"Time (s)"	"Illuminance (lx)"
1.542052776E2	6.347000000E3
1.552052776E2	9.841000000E3
1.562052776E2	1.066500000E4
1.572052776E2	1.072100000E4
1.582052776E2	8.587000000E3
1.592052776E2	8.279000000E3
1.602052776E2	7.965000000E3
1.612052776E2	7.100000000E3
1.622052776E2	7.984000000E3
1.632052776E2	7.930000000E3
1.642052776E2	7.581000000E3
1.652052776E2	7.044000000E3
1.662052776E2	7.496000000E3
1.672052776E2	7.449000000E3
1.682052776E2	7.371000000E3
1.692052776E2	7.845000000E3
1.702052776E2	7.632000000E3
1.712052776E2	7.889000000E3
1.722052776E2	8.144000000E3
1.732052776E2	9.197000000E3
1.742052776E2	7.968000000E3
1.752052776E2	5.382000000E3
1.762052776E2	5.217000000E3
1.772052776E2	5.085000000E3
1.782052776E2	7.877000000E3
1.792052776E2	7.317000000E3
1.802052776E2	8.276000000E3
1.812052776E2	1.229300000E4
1.822052776E2	1.124000000E4
1.832052776E2	8.009000000E3
1.842052776E2	5.021000000E3
1.852052776E2	5.453000000E3
1.862052776E2	7.833000000E3
1.872052776E2	8.320000000E3
1.882052776E2	8.509000000E3
1.892052776E2	8.559000000E3
1.902052776E2	8.458000000E3
1.912052776E2	8.263000000E3
1.922052776E2	8.336000000E3
1.932052776E2	8.515000000E3
1.942052776E2	8.502000000E3
1.952052776E2	7.918000000E3
1.962052776E2	8.125000000E3
1.972052776E2	8.439000000E3
1.982052776E2	8.178000000E3
1.992052776E2	7.764000000E3
2.002052776E2	9.011000000E3
2.012052776E2	8.587000000E3
2.022052776E2	9.668000000E3
2.032052776E2	8.600000000E3
2.042052776E2	6.500000000E3
2.052052776E2	3.864000000E3
2.062052776E2	6.931000000E3
2.072052776E2	4.585000000E3
2.082052776E2	7.828000000E3
2.092052776E2	1.243500000E4
2.102052776E2	1.250100000E4
2.112052776E2	1.285900000E4
2.122052776E2	1.296300000E4
2.132052776E2	1.031000000E4
2.142052776E2	9.285000000E3
2.152052776E2	1.091300000E4
2.162052776E2	1.225900000E4
2.172052776E2	9.870000000E3
2.182052776E2	9.983000000E3
2.192052776E2	8.354000000E3
2.202052776E2	8.361000000E3
2.212052776E2	1.120500000E4
2.222052776E2	1.063000000E4
2.232052776E2	8.483000000E3
2.242052776E2	1.314800000E4
2.252052776E2	9.401000000E3
2.262052776E2	5.585000000E3
2.272052776E2	5.647000000E3
2.282052776E2	7.180000000E3
2.292052776E2	4.448000000E3
2.302052776E2	7.438000000E3
2.312052776E2	5.169000000E3
2.322052776E2	5.437000000E3
2.332052776E2	7.310000000E3
2.342052776E2	4.393000000E3
2.352052776E2	7.101000000E3
2.362052776E2	6.420000000E3
2.372052776E2	5.614000000E3
2.382052776E2	7.667000000E3
2.392052776E2	4.135000000E3
2.402052776E2	7.414000000E3
2.412052776E2	6.874000000E3
2.422052776E2	7.427000000E3
2.432052776E2	8.487000000E3
2.442052776E2	5.323000000E3
2.452052776E2	6.621000000E3
2.462052776E2	4.344000000E3
2.472052776E2	5.830000000E3
2.482052776E2	5.638000000E3
2.492052776E2	5.457000000E3
2.502052776E2	4.373000000E3
2.512052776E2	6.649000000E3
2.522052776E2	6.936000000E3
2.532052776E2	5.893000000E3
2.542052776E2	7.321000000E3
2.552052776E2	5.574000000E3
2.562052776E2	6.264000000E3
2.572052776E2	6.621000000E3
2.582052776E2	4.994000000E3
2.592052776E2	7.504000000E3
2.602052776E2	7.947000000E3
2.612052776E2	7.575000000E3
2.622052776E2	7.934000000E3
2.632052776E2	7.788000000E3
2.642052776E2	8.086000000E3
2.652052776E2	7.973000000E3
2.662052776E2	8.249000000E3
2.672052776E2	7.678000000E3
2.682052776E2	7.733000000E3
2.692052776E2	7.482000000E3
2.702052776E2	7.768000000E3
2.712052776E2	7.810000000E3
2.722052776E2	9.769000000E3
2.732052776E2	9.544000000E3
2.742052776E2	9.121000000E3
2.752052776E2	1.081900000E4
2.762052776E2	9.807000000E3
2.772052776E2	1.108000000E4
2.782052776E2	3.569000000E3
2.792052776E2	6.566000000E3
2.802052776E2	7.993000000E3
2.812052776E2	6.431000000E3
2.822052776E2	5.626000000E3
2.832052776E2	7.540000000E3
2.842052776E2	6.261000000E3
2.852052776E2	7.371000000E3
2.862052776E2	8.310000000E3
2.872052776E2	3.069000000E3
2.882052776E2	1.028000000E3
2.892052776E2	8.160000000E2
2.902052776E2	2.311000000E3
2.912052776E2	7.962000000E3
2.922052776E2	1.994700000E4
2.932052776E2	1.619100000E4
2.942052776E2	4.073100000E4
2.952052776E2	3.871600000E4
2.962052776E2	1.749800000E4
2.972052776E2	1.789400000E4
2.982052776E2	1.752400000E4
2.992052776E2	1.865800000E4
3.002052776E2	1.651500000E4
3.012052776E2	1.433300000E4
3.022052776E2	1.620700000E4
3.032052776E2	1.857300000E4
3.042052776E2	3.616700000E4
3.052052776E2	3.250200000E4
3.062052776E2	2.131100000E4
3.072052776E2	6.925000000E3
3.082052776E2	3.787000000E3
3.092052776E2	2.346800000E4
3.102052776E2	4.425000000E3
3.112052776E2	1.114000000E3
3.122052776E2	6.532400000E4
3.132052776E2	6.658500000E4
3.142052776E2	7.319800000E4
3.152052776E2	3.363900000E4
3.162052776E2	6.087000000E3
3.172052776E2	1.701100000E4
3.182052776E2	1.189000000E3
3.192052776E2	4.303000000E3
3.202052776E2	2.176000000E3
3.212052776E2	2.694000000E3
3.222052776E2	5.904000000E3
3.232052776E2	2.018900000E4
3.242052776E2	1.967000000E3
3.252052776E2	4.027000000E3
3.262052776E2	1.811000000E3
3.272052776E2	1.861000000E3
3.282052776E2	2.862000000E3
3.292052776E2	1.033000000E3
3.302052776E2	1.359000000E3
3.312052776E2	3.492000000E3
3.322052776E2	1.015000000E3
3.332052776E2	1.220000000E3
3.342052776E2	2.223000000E3
3.352052776E2	1.236000000E3
3.362052776E2	2.588000000E3
3.372052776E2	5.774000000E3
3.382052776E2	8.125000000E3
3.392052776E2	4.990000000E3
3.402052776E2	4.732000000E3
3.412052776E2	8.964000000E3
3.422052776E2	5.572000000E3
3.432052776E2	8.549000000E3
3.442052776E2	9.357000000E3
3.452052776E2	1.505000000E4
3.462052776E2	6.374000000E4
3.472052776E2	8.857000000E3
3.482052776E2	9.800000000E3
3.492052776E2	1.061500000E4
3.502052776E2	1.194400000E4
3.512052776E2	6.655600000E4
3.522052776E2	3.369300000E4
3.532052776E2	9.716000000E3
3.542052776E2	1.902300000E4
3.552052776E2	1.675300000E4
3.562052776E2	3.927200000E4
3.572052776E2	3.524300000E4
3.582052776E2	1.119600000E4
3.592052776E2	4.154200000E4
3.602052776E2	2.001300000E4
3.612052776E2	2.007300000E4
3.622052776E2	2.227300000E4
3.632052776E2	8.688000000E3
3.642052776E2	8.546000000E3
3.652052776E2	2.451400000E4
3.662052776E2	8.573100000E4
3.672052776E2	9.906200000E4
3.682052776E2	6.326900000E4
3.692052776E2	7.269200000E4
3.702052776E2	5.868600000E4
3.712052776E2	4.339300000E4
3.722052776E2	4.519400000E4
3.732052776E2	4.990000000E4
3.742052776E2	6.061900000E4
3.752052776E2	4.769300000E4
3.762052776E2	4.714000000E4
3.772052776E2	5.824900000E4
3.782052776E2	1.065870000E5
3.792052776E2	7.383300000E4
3.802052776E2	6.061900000E4
3.812052776E2	5.654800000E4
3.822052776E2	5.909700000E4
3.832052776E2	5.988300000E4
3.842052776E2	6.348900000E4
3.852052776E2	6.466400000E4
3.862052776E2	5.950300000E4
3.872052776E2	4.760500000E4
3.882052776E2	5.936100000E4
3.892052776E2	4.235000000E4
3.902052776E2	6.872200000E4
3.912052776E2	5.545400000E4
3.922052776E2	6.493100000E4
3.932052776E2	5.914800000E4
3.942052776E2	6.447900000E4
3.952052776E2	4.693600000E4
3.962052776E2	6.371500000E4
3.972052776E2	6.283200000E4
3.982052776E2	7.177800000E4
3.992052776E2	9.771500000E4
4.002052776E2	1.054300000E5
4.012052776E2	7.719800000E4
4.022052776E2	9.650000000E4
4.032052776E2	7.590900000E4
4.042052776E2	5.989100000E4
4.052052776E2	7.850200000E4
4.062052776E2	3.030100000E4
4.072052776E2	7.678200000E4
4.082052776E2	1.079260000E5
4.092052776E2	1.538000000E4
4.102052776E2	1.039500000E5
4.112052776E2	9.523900000E4
4.122052776E2	8.675200000E4
4.132052776E2	8.017700000E4
4.142052776E2	7.630800000E4
4.152052776E2	7.548400000E4
4.162052776E2	7.140300000E4
4.172052776E2	7.314000000E3
4.182052776E2	2.235800000E4
4.192052776E2	1.052320000E5
4.202052776E2	2.798000000E3
4.212052776E2	1.009600000E4
4.222052776E2	1.677900000E4
4.232052776E2	6.975300000E4
4.242052776E2	1.605300000E4
4.252052776E2	2.928900000E4
4.262052776E2	8.430000000E2
4.272052776E2	7.371000000E3
4.282052776E2	1.699900000E4
4.292052776E2	2.016000000E3
4.302052776E2	8.861000000E3
4.312052776E2	3.996400000E4
4.322052776E2	1.216700000E4
4.332052776E2	5.810400000E4
4.342052776E2	5.237700000E4
4.352052776E2	9.426000000E3
4.362052776E2	5.280800000E4
4.372052776E2	1.073100000E4
4.382052776E2	7.532600000E4
4.392052776E2	1.331800000E4
4.402052776E2	1.185600000E4
4.412052776E2	1.028400000E4
4.422052776E2	1.138800000E4
4.432052776E2	1.850100000E4
4.442052776E2	4.307000000E3
4.452052776E2	3.002100000E4
4.462052776E2	9.367000000E3
4.472052776E2	3.190000000E3
4.482052776E2	2.027400000E4
4.492052776E2	4.636000000E3
4.502052776E2	1.026900000E4
4.512052776E2	1.722500000E4
4.522052776E2	6.255000000E3
4.532052776E2	3.894000000E3
4.542052776E2	3.102400000E4
4.552052776E2	5.601000000E3
4.562052776E2	2.421000000E3
4.572052776E2	1.866000000E3
4.582052776E2	1.833000000E3
4.592052776E2	1.663000000E3
4.602052776E2	1.819000000E3
4.612052776E2	1.709000000E3
4.622052776E2	1.524000000E3
4.632052776E2	1.692000000E3
4.642052776E2	1.626000000E3
4.652052776E2	5.356000000E3
4.662052776E2	8.779000000E3
4.672052776E2	1.052300000E4
4.682052776E2	1.149500000E4
4.692052776E2	1.146600000E4
4.702052776E2	9.980000000E3
4.712052776E2	6.990000000E3
4.722052776E2	8.480000000E3
4.732052776E2	7.936000000E3
4.742052776E2	6.855000000E3
4.752052776E2	6.645000000E3
4.762052776E2	6.613000000E3
4.772052776E2	6.384000000E3
4.782052776E2	6.305000000E3
4.792052776E2	6.380000000E3
4.802052776E2	6.572000000E3
4.812052776E2	6.657000000E3
4.822052776E2	6.198000000E3
4.832052776E2	6.236000000E3
4.842052776E2	6.138000000E3
4.852052776E2	6.142000000E3
4.862052776E2	6.003000000E3
4.872052776E2	6.142000000E3
4.882052776E2	6.252000000E3
4.892052776E2	6.230000000E3
4.902052776E2	6.327000000E3
4.912052776E2	6.443000000E3
4.922052776E2	6.808000000E3
4.932052776E2	3.794000000E3
4.942052776E2	1.806000000E3
4.952052776E2	2.549000000E3
4.962052776E2	3.331000000E3
4.972052776E2	5.419000000E3
4.982052776E2	7.371000000E3
4.992052776E2	8.310000000E3
5.002052776E2	9.291000000E3
5.012052776E2	1.086000000E4
5.022052776E2	1.279300000E4
5.032052776E2	1.111100000E4
5.042052776E2	1.112100000E4
5.052052776E2	1.073400000E4
5.062052776E2	1.052300000E4
5.072052776E2	1.152000000E4
5.082052776E2	1.205100000E4
5.092052776E2	1.666500000E4
5.102052776E2	6.351100000E4
5.112052776E2	1.528600000E4
5.122052776E2	4.177000000E3
5.132052776E2	4.457000000E3
5.142052776E2	3.617000000E3
5.152052776E2	5.990000000E3
5.162052776E2	4.686000000E3
5.172052776E2	4.344000000E3
5.182052776E2	5.307000000E3
5.192052776E2	4.164000000E3
5.202052776E2	4.228000000E3
5.212052776E2	5.206000000E3
5.222052776E2	4.545000000E3
5.232052776E2	4.543000000E3
5.242052776E2	4.538000000E3
5.252052776E2	4.060000000E3
5.262052776E2	4.906000000E3
5.272052776E2	4.351000000E3
5.282052776E2	3.578000000E3
5.292052776E2	4.492000000E3
5.302052776E2	4.270000000E3
5.312052776E2	4.378000000E3
5.322052776E2	4.314000000E3
5.332052776E2	6.118000000E3
5.342052776E2	4.607000000E3
5.352052776E2	5.739000000E3
5.362052776E2	7.114000000E3
5.372052776E2	1.945700000E4
5.382052776E2	1.252900000E4
5.392052776E2	1.010800000E4
5.402052776E2	1.027200000E4
5.412052776E2	1.101700000E4
5.422052776E2	1.109900000E4
5.432052776E2	1.146600000E4
5.442052776E2	1.088200000E4
5.452052776E2	1.130600000E4
5.462052776E2	1.171800000E4
5.472052776E2	1.194700000E4
5.482052776E2	1.358500000E4
5.492052776E2	1.187200000E4
5.502052776E2	1.206700000E4
5.512052776E2	1.318300000E4
5.522052776E2	1.209800000E4
5.532052776E2	1.202600000E4
5.542052776E2	1.248800000E4
5.552052776E2	1.308500000E4
5.562052776E2	1.405300000E4
5.572052776E2	2.146800000E4
5.582052776E2	1.234000000E4
5.592052776E2	1.183700000E4
5.602052776E2	1.082800000E4
5.612052776E2	1.007400000E4
5.622052776E2	9.382000000E3
5.632052776E2	9.810000000E3
5.642052776E2	9.876000000E3
5.652052776E2	1.303200000E4
5.662052776E2	1.081600000E4
5.672052776E2	1.025000000E4
5.682052776E2	6.981000000E3
5.692052776E2	6.960000000E2
5.702052776E2	5.001000000E3
5.712052776E2	7.151000000E3
5.722052776E2	8.461000000E3
5.732052776E2	9.052000000E3
5.742052776E2	1.077800000E4
5.752052776E2	1.102900000E4
5.762052776E2	1.159500000E4
5.772052776E2	9.313000000E3
5.782052776E2	8.295000000E3
5.792052776E2	1.022200000E4
5.802052776E2	1.065900000E4
5.812052776E2	1.093200000E4
5.822052776E2	1.149500000E4
5.832052776E2	1.172400000E4
5.842052776E2	1.246900000E4
5.852052776E2	1.189400000E4
5.862052776E2	1.130900000E4
5.872052776E2	1.147900000E4
5.882052776E2	1.178100000E4
5.892052776E2	1.144100000E4
5.902052776E2	1.155800000E4
5.912052776E2	1.147000000E4
5.922052776E2	2.240000000E3
5.932052776E2	7.723000000E3
5.942052776E2	9.050000000E2
5.952052776E2	3.610000000E2
5.962052776E2	2.451000000E3
5.972052776E2	8.876000000E3
5.982052776E2	1.153900000E4
5.992052776E2	1.148200000E4
6.002052776E2	1.110800000E4
6.012052776E2	1.219200000E4
6.022052776E2	1.148500000E4
6.032052776E2	1.155800000E4
6.042052776E2	1.096000000E4
6.052052776E2	1.072800000E4
6.062052776E2	1.123100000E4
6.072052776E2	1.244400000E4
6.082052776E2	1.127500000E4
6.092052776E2	9.609000000E3
6.102052776E2	9.584000000E3
6.112052776E2	1.031300000E4
6.122052776E2	9.587000000E3
6.132052776E2	9.687000000E3
6.142052776E2	7.701000000E3
6.152052776E2	1.762000000E3
6.162052776E2	3.388000000E3
6.172052776E2	3.327000000E3
6.182052776E2	3.377000000E3
6.192052776E2	3.373000000E3
6.202052776E2	3.340000000E3
6.212052776E2	4.036000000E3
6.222052776E2	3.977000000E3
6.232052776E2	3.300000000E3
6.242052776E2	4.245000000E3
6.252052776E2	4.250000000E3
6.262052776E2	4.289000000E3
6.272052776E2	4.102000000E3
6.282052776E2	3.100000000E3
6.292052776E2	2.071000000E3
6.302052776E2	2.632000000E3
6.312052776E2	2.681000000E3
6.322052776E2	3.293000000E3
6.332052776E2	3.073000000E3
6.342052776E2	3.576000000E3
6.352052776E2	3.534000000E3
6.362052776E2	3.756000000E3
6.372052776E2	4.750000000E3
6.382052776E2	8.273000000E3
6.392052776E2	8.713000000E3
6.402052776E2	7.738000000E3
6.412052776E2	4.909000000E3
6.422052776E2	3.930000000E3
6.432052776E2	4.179000000E3
6.442052776E2	4.034000000E3
6.452052776E2	5.014000000E3
6.462052776E2	5.395000000E3
6.472052776E2	3.757700000E4
6.482052776E2	3.844000000E3
6.492052776E2	4.627000000E3
6.502052776E2	4.197000000E3
6.512052776E2	3.507000000E3
6.522052776E2	5.265000000E3
6.532052776E2	5.129000000E3
6.542052776E2	4.497000000E3
6.552052776E2	4.856000000E3
6.562052776E2	5.620000000E3
6.572052776E2	4.838000000E3
6.582052776E2	2.218000000E3
6.592052776E2	1.531000000E3
6.602052776E2	1.114000000E3
6.612052776E2	7.500000000E2
6.622052776E2	9.180000000E2
6.632052776E2	2.254000000E3
6.642052776E2	2.082000000E3
6.652052776E2	1.377000000E4
6.662052776E2	1.893000000E3
6.672052776E2	2.791000000E3
6.682052776E2	4.853000000E3
6.692052776E2	2.505000000E3
6.702052776E2	2.796000000E3
6.712052776E2	6.629000000E3
6.722052776E2	8.458000000E3
6.732052776E2	9.049000000E3
6.742052776E2	8.989000000E3
6.752052776E2	9.150000000E3
6.762052776E2	9.675000000E3
6.772052776E2	8.879000000E3
6.782052776E2	4.179000000E3
6.792052776E2	7.300000000E2
6.802052776E2	6.460000000E2
6.812052776E2	2.910000000E3
6.822052776E2	1.888000000E3
6.832052776E2	2.584000000E3
6.842052776E2	1.410000000E3
6.852052776E2	1.903000000E3
6.862052776E2	3.703000000E3
6.872052776E2	2.981000000E3
6.882052776E2	7.273000000E3
6.892052776E2	6.601000000E3
6.902052776E2	7.720000000E3
6.912052776E2	1.178700000E4
6.922052776E2	2.510400000E4
6.932052776E2	9.580000000E3
6.942052776E2	9.260000000E3
6.952052776E2	9.351000000E3
6.962052776E2	2.729000000E3
6.972052776E2	4.267000000E3
6.982052776E2	7.345000000E3
6.992052776E2	7.694000000E3
7.002052776E2	9.433000000E3
7.012052776E2	5.058000000E3
7.022052776E2	6.041000000E3
7.032052776E2	5.074000000E3
7.042052776E2	7.063000000E3
7.052052776E2	4.012000000E3
7.062052776E2	6.541000000E3
7.072052776E2	8.320000000E3
7.082052776E2	4.728000000E3
7.092052776E2	8.411000000E3
7.102052776E2	1.010800000E4
7.112052776E2	5.896000000E3
7.122052776E2	6.352000000E3
7.132052776E2	4.917000000E3
7.142052776E2	4.657000000E3
7.152052776E2	4.219000000E3
7.162052776E2	3.774000000E3
7.172052776E2	7.311000000E3
7.182052776E2	9.291000000E3
7.192052776E2	1.403100000E4
7.202052776E2	9.769000000E3
7.212052776E2	9.951000000E3
7.222052776E2	1.148500000E4
7.232052776E2	1.213900000E4
7.242052776E2	1.160800000E4
7.252052776E2	1.233700000E4
7.262052776E2	1.139400000E4
7.272052776E2	5.514000000E3
7.282052776E2	5.067000000E3
7.292052776E2	6.657000000E3
7.302052776E2	1.067100000E4
7.312052776E2	1.126500000E4
7.322052776E2	9.653000000E3
7.332052776E2	6.475000000E3
7.342052776E2	1.024000000E4
7.352052776E2	5.755000000E3
7.362052776E2	5.805000000E3
7.372052776E2	1.108300000E4
7.382052776E2	1.096300000E4
7.392052776E2	1.003900000E4
7.402052776E2	6.105000000E3
7.412052776E2	1.148500000E4
7.422052776E2	1.253200000E4
7.432052776E2	1.292800000E4
7.442052776E2	1.280500000E4
7.452052776E2	1.221800000E4
7.462052776E2	8.577000000E3
7.472052776E2	6.356000000E3
7.482052776E2	1.083100000E4
7.492052776E2	2.212500000E4
7.502052776E2	1.327400000E4
7.512052776E2	6.667000000E3
7.522052776E2	6.435000000E3
7.532052776E2	4.497000000E3
7.542052776E2	9.970000000E3
7.552052776E2	9.860000000E3
7.562052776E2	1.307600000E4
7.572052776E2	1.259800000E4
7.582052776E2	1.150400000E4
7.592052776E2	3.292900000E4
7.602052776E2	7.500600000E4
7.612052776E2	3.218400000E4
7.622052776E2	1.173400000E4
7.632052776E2	1.148800000E4
7.642052776E2	1.113900000E4
7.652052776E2	1.129300000E4
7.662052776E2	1.165500000E4
7.672052776E2	1.185900000E4
7.682052776E2	7.210100000E4
7.692052776E2	7.946000000E3
7.702052776E2	7.918000000E3
7.712052776E2	7.814000000E3
7.722052776E2	1.925900000E4
7.732052776E2	1.541100000E4
7.742052776E2	1.488600000E4
7.752052776E2	1.096700000E4
7.762052776E2	8.197000000E3
7.772052776E2	4.076000000E3
7.782052776E2	4.331000000E3
7.792052776E2	2.923000000E3
7.802052776E2	5.248000000E3
7.812052776E2	3.042000000E3
7.822052776E2	5.138000000E3
7.832052776E2	2.831000000E3
7.842052776E2	3.395000000E3
7.852052776E2	2.987000000E3
7.862052776E2	2.864000000E3
7.872052776E2	3.080000000E3
7.882052776E2	3.291000000E3
7.892052776E2	4.080000000E3
7.902052776E2	6.632000000E3
7.912052776E2	1.004000000E3
7.922052776E2	8.100000000E1
7.932052776E2	1.900000000E1
7.942052776E2	1.700000000E1
7.952052776E2	3.700000000E1
7.962052776E2	1.600000000E2
7.972052776E2	4.466000000E3
7.982052776E2	9.382000000E3
7.992052776E2	9.568000000E3
8.002052776E2	8.983000000E3
8.012052776E2	9.615000000E3
8.022052776E2	1.043200000E4
8.032052776E2	1.113600000E4
8.042052776E2	1.057100000E4
8.052052776E2	1.007100000E4
8.062052776E2	6.733000000E3
8.072052776E2	8.870000000E3
8.082052776E2	8.046000000E3
8.092052776E2	6.418000000E3
8.102052776E2	8.864000000E3
8.112052776E2	6.665000000E3
8.122052776E2	6.087000000E3
8.132052776E2	8.204000000E3
8.142052776E2	8.222000000E3
8.152052776E2	7.289000000E3
8.162052776E2	1.178400000E4
8.172052776E2	1.200400000E4
8.182052776E2	1.233700000E4
8.192052776E2	1.013700000E4
8.202052776E2	1.302200000E4
8.212052776E2	1.061500000E4
8.222052776E2	5.260000000E2
8.232052776E2	3.900000000E1
8.242052776E2	4.800000000E1
8.252052776E2	5.640000000E2
8.262052776E2	7.310000000E3
8.272052776E2	1.020000000E3
8.282052776E2	5.578000000E3
8.292052776E2	8.950000000E2
8.302052776E2	8.300000000E1
8.312052776E2	3.060000000E2
8.322052776E2	1.049000000E3
8.332052776E2	3.214000000E3
8.342052776E2	3.500000000E2
8.352052776E2	4.898000000E3
8.362052776E2	1.731000000E3
8.372052776E2	2.290000000E2
8.382052776E2	1.540000000E2
8.392052776E2	8.060000000E2
8.402052776E2	4.142000000E3
8.412052776E2	1.194400000E4
8.422052776E2	6.601000000E3
8.432052776E2	9.960000000E2
8.442052776E2	1.030000000E2
8.452052776E2	9.030000000E2
8.462052776E2	3.355000000E3
8.472052776E2	3.419000000E3
8.482052776E2	6.497000000E3
8.492052776E2	3.474000000E3
8.502052776E2	3.970000000E3
8.512052776E2	4.999000000E3
8.522052776E2	3.470000000E3
8.532052776E2	7.085000000E3
8.542052776E2	8.116000000E3
8.552052776E2	8.398000000E3
8.562052776E2	9.121000000E3
8.572052776E2	8.870000000E3
8.582052776E2	7.933000000E3
8.592052776E2	5.183000000E3
8.602052776E2	3.957000000E3
8.612052776E2	3.862000000E3
8.622052776E2	3.020000000E3
8.632052776E2	2.024000000E3
8.642052776E2	2.436000000E3
8.652052776E2	1.738000000E3
8.662052776E2	3.847000000E3
8.672052776E2	3.922000000E3
8.682052776E2	3.567000000E3
8.692052776E2	5.362000000E3
8.702052776E2	4.162000000E3
8.712052776E2	4.649000000E3
8.722052776E2	2.674000000E3
8.732052776E2	2.670000000E3
8.742052776E2	3.697000000E3
8.752052776E2	3.318000000E3
8.762052776E2	5.092000000E3
8.772052776E2	4.652000000E3
8.782052776E2	3.727000000E3
8.792052776E2	4.913000000E3
8.802052776E2	7.842000000E3
8.812052776E2	8.364000000E3
8.822052776E2	7.936000000E3
8.832052776E2	1.207600000E4
8.842052776E2	1.256000000E4
8.852052776E2	1.039500000E4
8.862052776E2	1.132200000E4
8.872052776E2	1.191900000E4
8.882052776E2	1.119000000E4
8.892052776E2	1.118700000E4
8.902052776E2	1.097900000E4
8.912052776E2	8.656000000E3
8.922052776E2	9.837000000E3
8.932052776E2	9.452000000E3
8.942052776E2	9.641000000E3
8.952052776E2	1.083800000E4
8.962052776E2	9.853000000E3
8.972052776E2	1.066600000E4
8.982052776E2	1.158900000E4
8.992052776E2	1.010600000E4
9.002052776E2	1.051400000E4
9.012052776E2	7.744000000E3
9.022052776E2	1.024500000E4
9.032052776E2	1.146300000E4
9.042052776E2	1.027800000E4
9.052052776E2	1.157100000E4
9.062052776E2	1.294400000E4
9.072052776E2	1.401900000E4
9.082052776E2	1.561600000E4
9.092052776E2	1.399400000E4
9.102052776E2	1.118700000E4
9.112052776E2	6.495000000E3
9.122052776E2	8.150000000E3
9.132052776E2	1.063100000E4
9.142052776E2	1.130000000E4
9.152052776E2	1.138900000E4
9.162052776E2	1.160700000E4
9.172052776E2	1.218000000E4
9.182052776E2	1.208000000E4
9.192052776E2	1.242000000E4
9.202052776E2	1.087300000E4
9.212052776E2	9.520000000E3
9.222052776E2	9.769000000E3
9.232052776E2	9.220000000E3
9.242052776E2	1.293700000E4
9.252052776E2	1.242800000E4
9.262052776E2	1.121800000E4
9.272052776E2	1.142200000E4
9.282052776E2	1.072100000E4
9.292052776E2	1.055500000E4
9.302052776E2	1.010800000E4
9.312052776E2	1.108900000E4
9.322052776E2	5.355600000E4
9.332052776E2	1.668400000E4
9.342052776E2	9.646000000E3
9.352052776E2	9.920000000E3
9.362052776E2	1.020900000E4
9.372052776E2	9.115000000E3
9.382052776E2	8.933000000E3
9.392052776E2	9.536000000E3
9.402052776E2	1.000200000E4
9.412052776E2	9.822000000E3
9.422052776E2	9.546000000E3
9.432052776E2	8.216000000E3
9.442052776E2	5.561000000E3
9.452052776E2	4.651000000E3
9.462052776E2	3.670000000E3
9.472052776E2	4.307000000E3
9.482052776E2	6.723000000E3
9.492052776E2	4.402000000E3
9.502052776E2	4.900000000E3
9.512052776E2	4.347000000E3
9.522052776E2	7.688000000E3
9.532052776E2	7.254000000E3
9.542052776E2	7.402000000E3
9.552052776E2	3.983000000E3
9.562052776E2	4.089000000E3
9.572052776E2	6.506000000E3
9.582052776E2	6.893000000E3
9.592052776E2	6.956000000E3
9.602052776E2	7.314000000E3
9.612052776E2	8.053000000E3
9.622052776E2	9.096000000E3
9.632052776E2	4.113000000E3
9.642052776E2	6.805000000E3
9.652052776E2	8.059000000E3
9.662052776E2	9.253000000E3
9.672052776E2	8.861000000E3
9.682052776E2	9.071000000E3
9.692052776E2	8.452000000E3
9.702052776E2	2.926000000E3
9.712052776E2	3.388000000E3
9.722052776E2	3.452000000E3
9.732052776E2	6.899000000E3
9.742052776E2	8.336000000E3
9.752052776E2	9.231000000E3
9.762052776E2	9.257000000E3
9.772052776E2	8.402000000E3
9.782052776E2	3.492000000E3
9.792052776E2	3.047000000E3
9.802052776E2	3.089000000E3
9.812052776E2	3.483000000E3
9.822052776E2	3.022000000E3
9.832052776E2	3.507000000E3
9.842052776E2	3.529000000E3
9.852052776E2	3.642000000E3
9.862052776E2	3.124000000E3
9.872052776E2	2.829000000E3
9.882052776E2	3.342000000E3
9.892052776E2	2.223000000E3
9.902052776E2	3.236000000E3
9.912052776E2	3.084000000E3
9.922052776E2	6.654000000E3
9.932052776E2	3.432000000E3
9.942052776E2	4.657000000E3
9.952052776E2	3.410000000E3
9.962052776E2	4.164000000E3
9.972052776E2	3.983000000E3
9.982052776E2	7.091000000E3
9.992052776E2	9.250000000E3
1.000205278E3	9.643000000E3
1.001205278E3	1.027500000E4
1.002205278E3	9.684000000E3
1.003205278E3	8.993000000E3
1.004205278E3	5.129000000E3
1.005205278E3	3.963000000E3
1.006205278E3	2.802000000E3
1.007205278E3	3.003000000E3
1.008205278E3	3.009000000E3
1.009205278E3	3.168000000E3
1.010205278E3	2.776000000E3
